timestamp,time_s,load_total_kw
2024-05-20 08:22:34+08:00,0.0,0.0
2024-05-20 08:22:35+08:00,1.0,-0.2934926968209154
2024-05-20 08:22:36+08:00,2.0,-0.590255599945523
2024-05-20 08:22:37+08:00,3.0,-0.8902541920742393
2024-05-20 08:22:38+08:00,4.0,-1.1934539559074804
2024-05-20 08:22:39+08:00,5.0,-1.4998203741456628
2024-05-20 08:22:40+08:00,6.0,-1.8093189294892023
2024-05-20 08:22:41+08:00,7.0,-2.1219151046385156
2024-05-20 08:22:42+08:00,8.0,-2.437574382294019
2024-05-20 08:22:43+08:00,9.0,-2.756262245156128
2024-05-20 08:22:44+08:00,10.0,-3.0779441759252597
2024-05-20 08:22:45+08:00,11.0,-3.4025856573018296
2024-05-20 08:22:46+08:00,12.0,-3.7301521719862545
2024-05-20 08:22:47+08:00,13.0,-4.06060920267895
2024-05-20 08:22:48+08:00,14.0,-4.393922232080334
2024-05-20 08:22:49+08:00,15.0,-4.730056742890821
2024-05-20 08:22:50+08:00,16.0,-5.0689782178108285
2024-05-20 08:22:51+08:00,17.0,-5.41065213954077
2024-05-20 08:22:52+08:00,18.0,-5.755043990781066
2024-05-20 08:22:53+08:00,19.0,-6.10211925423213
2024-05-20 08:22:54+08:00,20.0,-6.451843412594378
2024-05-20 08:22:55+08:00,21.0,-6.804181948568228
2024-05-20 08:22:56+08:00,22.0,-7.159100344854095
2024-05-20 08:22:57+08:00,23.0,-7.516564084152395
2024-05-20 08:22:58+08:00,24.0,-7.876538649163545
2024-05-20 08:22:59+08:00,25.0,-8.238989522587962
2024-05-20 08:23:00+08:00,26.0,-8.60388218712606
2024-05-20 08:23:01+08:00,27.0,-8.971182125478258
2024-05-20 08:23:02+08:00,28.0,-9.340854820344969
2024-05-20 08:23:03+08:00,29.0,-9.712865754426613
2024-05-20 08:23:04+08:00,30.0,-10.087180410423603
2024-05-20 08:23:05+08:00,31.0,-10.465130510433477
2024-05-20 08:23:06+08:00,32.0,-10.847954549877164
2024-05-20 08:23:07+08:00,33.0,-11.235478171440155
2024-05-20 08:23:08+08:00,34.0,-11.62752701780795
2024-05-20 08:23:09+08:00,35.0,-12.023926731666041
2024-05-20 08:23:10+08:00,36.0,-12.424502955699927
2024-05-20 08:23:11+08:00,37.0,-12.829081332595106
2024-05-20 08:23:12+08:00,38.0,-13.23748750503707
2024-05-20 08:23:13+08:00,39.0,-13.649547115711322
2024-05-20 08:23:14+08:00,40.0,-14.06508580730335
2024-05-20 08:23:15+08:00,41.0,-14.483929222498656
2024-05-20 08:23:16+08:00,42.0,-14.905903003982731
2024-05-20 08:23:17+08:00,43.0,-15.330832794441077
2024-05-20 08:23:18+08:00,44.0,-15.758544236559189
2024-05-20 08:23:19+08:00,45.0,-16.18886297302256
2024-05-20 08:23:20+08:00,46.0,-16.62161464651669
2024-05-20 08:23:21+08:00,47.0,-17.056624899727073
2024-05-20 08:23:22+08:00,48.0,-17.493719375339207
2024-05-20 08:23:23+08:00,49.0,-17.932723716038584
2024-05-20 08:23:24+08:00,50.0,-18.373463564510708
2024-05-20 08:23:25+08:00,51.0,-18.815764563441068
2024-05-20 08:23:26+08:00,52.0,-19.25945235551516
2024-05-20 08:23:27+08:00,53.0,-19.70435258341849
2024-05-20 08:23:28+08:00,54.0,-20.150290889836548
2024-05-20 08:23:29+08:00,55.0,-20.597092917454823
2024-05-20 08:23:30+08:00,56.0,-21.044584308958825
2024-05-20 08:23:31+08:00,57.0,-21.492590707034033
2024-05-20 08:23:32+08:00,58.0,-21.940937754365958
2024-05-20 08:23:33+08:00,59.0,-22.389451093640098
2024-05-20 08:23:34+08:00,60.0,-22.83795636754194
2024-05-20 08:23:35+08:00,61.0,-23.28809398698779
2024-05-20 08:23:36+08:00,62.0,-23.74150709854832
2024-05-20 08:23:37+08:00,63.0,-24.198025448390567
2024-05-20 08:23:38+08:00,64.0,-24.657478782681576
2024-05-20 08:23:39+08:00,65.0,-25.11969684758839
2024-05-20 08:23:40+08:00,66.0,-25.584509389278054
2024-05-20 08:23:41+08:00,67.0,-26.05174615391761
2024-05-20 08:23:42+08:00,68.0,-26.521236887674092
2024-05-20 08:23:43+08:00,69.0,-26.992811336714553
2024-05-20 08:23:44+08:00,70.0,-27.466299247206027
2024-05-20 08:23:45+08:00,71.0,-27.94153036531556
2024-05-20 08:23:46+08:00,72.0,-28.41833443721019
