timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_load_zero_drift,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-05-07 08:00:00,0.0,-0.0125479999999999,-0.0125479999999999,0.0,nearest,97.40833333333336,,neutral,True,False,False,False,False,True,5月7日08_00_5月7日18_00
2024-05-07 08:00:30,0.0,-0.0131099999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:01:00,0.0,-0.0136729999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:01:30,0.0,-0.0147999999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:02:00,0.0,-0.0136739999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:02:30,0.0,-0.0142369999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:03:00,0.0,-0.0153619999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:03:30,0.0,-0.0159249999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:04:00,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:04:30,0.0,-0.0153629999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:05:00,0.0,-0.0153629999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:05:30,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:06:00,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:06:30,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:07:00,0.0,-0.0159259999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:07:30,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:08:00,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:08:30,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:09:00,0.0,-0.0159259999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:09:30,0.0,-0.0159259999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:10:00,0.0,-0.0153629999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:10:30,0.0,-0.0147999999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:11:00,0.0,-0.0147999999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:11:30,0.0,-0.0136739999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:12:00,0.0,-0.0142369999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:12:30,0.0,-0.0153629999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:13:00,0.0,-0.0147999999999999,0.0,0.0,exact,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:13:30,0.0,-0.0136739999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:14:00,0.0,-0.0136739999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
2024-05-07 08:14:30,0.0,-0.0131109999999999,0.0,0.0,linear,97.40833333333336,0.0,neutral,True,True,False,False,False,False,5月7日08_00_5月7日18_00
