split,source_workbook,source_sheet,source_row_index,time_s,load_kw,fuel_cell_kw,battery_kw,bus_voltage_v,source_members,time_ms,sequence_id
train,1036各工况段数据+总览1.xlsx,段6_240-255s,0,180,16.613763180442547,13.812080409898018,2.4976563802110823,597.66817264535507,1036各工况段数据+总览1.xlsx|段6_240-255s|0,180000,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,10,180.00999999999999,16.630178417649372,13.87270433808356,2.396470273258648,598.38618650857291,1036各工况段数据+总览1.xlsx|段6_240-255s|10,180010,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,20,180.02000000000001,16.675722739684119,13.940337567535025,2.310275611570749,599.15784060990188,1036各工况段数据+总览1.xlsx|段6_240-255s|20,180020,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,30,180.03,16.729095496612317,13.999990679022812,2.2680446482916903,599.68324290096893,1036各工况段数据+总览1.xlsx|段6_240-255s|30,180030,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,40,180.03999999999999,16.763955652386613,14.03810981939095,2.2826074888266974,599.71568752479857,1036各工况段数据+总览1.xlsx|段6_240-255s|40,180040,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,50,180.05000000000001,16.76038834946155,14.047098431887443,2.3438459867172075,599.20240111484236,1036各工况段数据+总览1.xlsx|段6_240-255s|50,180050,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,60,180.06,16.714234541280661,14.027624512487565,2.4233844737631856,598.32812806075856,1036各工况段数据+总览1.xlsx|段6_240-255s|60,180060,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,70,180.06999999999999,16.639333235004667,13.988842850821875,2.4886431747151243,597.43905887328367,1036各工况段数据+总览1.xlsx|段6_240-255s|70,180070,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,80,180.08000000000001,16.560524476638978,13.946131972492694,2.5174253021272537,596.90216599986195,1036各工况段数据+总览1.xlsx|段6_240-255s|80,180080,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,90,180.09,16.50182360701514,13.915761271757436,2.5054030861624383,596.97281440645509,1036各工况段数据+总览1.xlsx|段6_240-255s|90,180090,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,100,180.09999999999999,16.475296315335264,13.908979094833766,2.464622942482749,597.69823238676884,1036各工况段数据+总览1.xlsx|段6_240-255s|100,180100,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,110,180.11000000000001,16.477333893256137,13.92924595823369,2.4153570642194127,598.87202669555711,1036各工况段数据+总览1.xlsx|段6_240-255s|110,180110,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,120,180.12,16.493191055169472,13.973865946630788,2.3764391393152358,600.0854629264951,1036各工况段数据+总览1.xlsx|段6_240-255s|120,180120,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,130,180.13,16.506796993680453,14.037914440562531,2.3589381009112143,600.88610463183682,1036各工况段数据+总览1.xlsx|段6_240-255s|130,180130,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,140,180.13999999999999,16.509792379456638,14.115148893028202,2.3643931334677362,600.9708802142585,1036各工况段数据+总览1.xlsx|段6_240-255s|140,180140,1036各工况段数据+总览1.xlsx::段6_240-255s
train,1036各工况段数据+总览1.xlsx,段6_240-255s,150,180.15000000000001,16.504499842237188,14.196345824611775,2.3870785420873921,600.3118498141539,1036各工况段数据+总览1.xlsx|段6_240-255s|150,180150,1036各工况段数据+总览1.xlsx::段6_240-255s
