split,source_workbook,source_sheet,source_row_index,time_s,load_kw,fuel_cell_kw,battery_kw,bus_voltage_v,source_members,time_ms,sequence_id
train,1036各工况段数据+总览1.xlsx,段2_86-90s,0,26,4.929173148762283,13.752859914897096,-12.617249310971026,594.59901113897877,1036各工况段数据+总览1.xlsx|段2_86-90s|0,26000,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,10,26.010000000000005,4.9082320344839392,13.694888649110702,-12.681409771907944,594.79592346206277,1036各工况段数据+总览1.xlsx|段2_86-90s|10,26010,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,20,26.02,4.8970591102000123,13.668956605721554,-12.76421478704874,595.02347101992268,1036各工况段数据+总览1.xlsx|段2_86-90s|20,26020,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,30,26.030000000000001,4.8948161241046879,13.673977860658098,-12.87034040190508,595.33438756856356,1036各工况段数据+总览1.xlsx|段2_86-90s|30,26030,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,40,26.040000000000006,4.8997274814876892,13.702374331724419,-13.000123218818915,595.79743480196669,1036各工况段数据+总览1.xlsx|段2_86-90s|40,26040,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,50,26.050000000000001,4.9113825134673412,13.740791403966044,-13.140889902822122,596.45958279602803,1036各工况段数据+总览1.xlsx|段2_86-90s|50,26050,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,60,26.059999999999999,4.9308616517403321,13.772320845718596,-13.262144557977448,597.32912771489509,1036各工况段数据+总览1.xlsx|段2_86-90s|60,26060,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,70,26.069999999999997,4.9580789530417615,13.780004076975867,-13.325617659300365,598.37190177228558,1036各工况段数据+总览1.xlsx|段2_86-90s|70,26070,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,80,26.079999999999998,4.9889603971210255,13.75411013712116,-13.306343141967131,599.50604469329483,1036各工况段数据+总览1.xlsx|段2_86-90s|80,26080,1036各工况段数据+总览1.xlsx::段2_86-90s
train,1036各工况段数据+总览1.xlsx,段2_86-90s,90,26.090000000000003,5.0148807772348345,13.699396185262994,-13.210627693346144,600.58961485018892,1036各工况段数据+总览1.xlsx|段2_86-90s|90,26090,1036各工况段数据+总览1.xlsx::段2_86-90s
