split,source_workbook,source_sheet,source_row_index,time_s,load_kw,fuel_cell_kw,battery_kw,bus_voltage_v,source_members,time_ms,sequence_id
test,1036各工况段数据+总览1.xlsx,段3_91-95s,0,31,5.6299581332506623,13.680411229571282,-11.577630621328984,598.94734599076605,1036各工况段数据+总览1.xlsx|段3_91-95s|0,31000,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,10,31.010000000000005,5.5863800531981891,13.652562020673932,-11.538830329829551,599.44466304841865,1036各工况段数据+总览1.xlsx|段3_91-95s|10,31010,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,20,31.02,5.5383420059511366,13.63730746508941,-11.51257242315025,599.58603236901683,1036各工况段数据+总览1.xlsx|段3_91-95s|20,31020,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,30,31.030000000000001,5.4890563127177794,13.635279852022007,-11.503144530466155,599.51098171285116,1036各工况段数据+总览1.xlsx|段3_91-95s|30,31030,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,40,31.040000000000006,5.4418335600826611,13.652739641616344,-11.506969635453521,599.38565004619431,1036各工况段数据+总览1.xlsx|段3_91-95s|40,31040,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,50,31.050000000000001,5.4003432437478045,13.697641532133776,-11.5156430542765,599.31221038827289,1036各工况段数据+总览1.xlsx|段3_91-95s|50,31050,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,60,31.059999999999999,5.3688357925978556,13.771414509851368,-11.520784148903315,599.29891416105056,1036各工况段数据+总览1.xlsx|段3_91-95s|60,31060,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,70,31.069999999999997,5.3517897752729375,13.863352197903628,-11.517880575396568,599.29014101738539,1036各工况段数据+总览1.xlsx|段3_91-95s|70,31070,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,80,31.079999999999998,5.3520235321203353,13.953370623731397,-11.506147550223954,599.22261214651928,1036各工况段数据+总览1.xlsx|段3_91-95s|80,31080,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,90,31.090000000000003,5.3688071514906994,14.021121096895213,-11.485677340299947,599.0734166011755,1036各工况段数据+总览1.xlsx|段3_91-95s|90,31090,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,100,31.099999999999994,5.3977198568249438,14.055443639289637,-11.454534652368441,598.87542983814592,1036各工况段数据+总览1.xlsx|段3_91-95s|100,31100,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,110,31.109999999999999,5.4329163971035603,14.057396455527281,-11.409396376394149,598.70130738014507,1036各工况段数据+总览1.xlsx|段3_91-95s|110,31110,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,120,31.120000000000005,5.4698825912206779,14.037225124069872,-11.348992181615522,598.64276387332245,1036各工况段数据+总览1.xlsx|段3_91-95s|120,31120,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,130,31.129999999999995,5.5069764434522241,14.008309241772364,-11.277265642788857,598.80293762251961,1036各工况段数据+总览1.xlsx|段3_91-95s|130,31130,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,140,31.140000000000001,5.5441121463261487,13.980726663879851,-11.203754181772744,599.28016204238452,1036各工况段数据+总览1.xlsx|段3_91-95s|140,31140,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,150,31.150000000000009,5.5811826972114371,13.958026563349408,-11.141392967653974,600.11192016143241,1036各工况段数据+总览1.xlsx|段3_91-95s|150,31150,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,160,31.16,5.6162850276142304,13.938721809182326,-11.102059073057781,601.20834182751275,1036各工况段数据+总览1.xlsx|段3_91-95s|160,31160,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,170,31.170000000000002,5.6461541326267275,13.920556413269429,-11.09184224932034,602.33712685502326,1036各工况段数据+总览1.xlsx|段3_91-95s|170,31170,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,180,31.180000000000007,5.6675844200152099,13.904741611298236,-11.108223776329826,603.18555016983169,1036各工况段数据+总览1.xlsx|段3_91-95s|180,31180,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,190,31.190000000000001,5.6791678216747146,13.896545069780116,-11.141732997807749,603.48453226313643,1036各工况段数据+总览1.xlsx|段3_91-95s|190,31190,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,200,31.200000000000003,5.6817953161951049,13.900843227163268,-11.18066481225584,603.14121242315184,1036各工况段数据+总览1.xlsx|段3_91-95s|200,31200,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,210,31.209999999999997,5.6777857969691352,13.917677613333844,-11.216273259058116,602.30278443613508,1036各工况段数据+总览1.xlsx|段3_91-95s|210,31210,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,220,31.219999999999999,5.6695039220110726,13.94125752458125,-11.245676786786028,601.30120293789184,1036各工况段数据+总览1.xlsx|段3_91-95s|220,31220,1036各工况段数据+总览1.xlsx::段3_91-95s
test,1036各工况段数据+总览1.xlsx,段3_91-95s,230,31.230000000000004,5.6583632798304144,13.964486433317539,-11.271583185773508,600.50225591155288,1036各工况段数据+总览1.xlsx|段3_91-95s|230,31230,1036各工况段数据+总览1.xlsx::段3_91-95s
