timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-05-09 08:46:37,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,1.71306,66.4,1.99764,66.2,-0.559,76.2,-0.70993,88.5,0.430848,92.2,0.430848,90.6,31,24,0,24,0,24,0,25,0,-0.92565,79.4,-0.94978,86.4,0.431616,81.9,0.430848,81.5,0.287232,79,0.287232,80.2,16.4,170,2.864964,172.864964,80.7083333333,12,False,47.4,True,0.2,linear,normal_operation,none,True
2024-05-09 08:47:07,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,2.71188,66.4,2.85696,66.2,5.42934,76.2,4.99968,88.5,2.0048,92.2,2.0048,90.6,32.6,24,0,24,0,24,0,24,0,-0.035343,79.4,0.000561,86.4,0.57222,81.9,0.71808,81.5,-0.456654,79,-0.536877,80.2,16.3,169,20.269447,189.269447,80.7083333333,12,False,48.9,True,0.1,linear,normal_operation,none,True
2024-05-09 08:47:37,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,-0.315828,66.4,-3.31487,66.2,-8.512,76.2,-9.24,88.4,-4.53288,92.1,-4.08969,90.6,29.8,25,0,24,0,25,0,24,0,19.2722,79.4,15.4284,86.4,20.1438,81.9,21.5559,81.4,23.6725,79,24.7865,80.2,17.2,171,94.854032,265.854032,80.6833333333,12,False,47,True,1.15,linear,normal_operation,none,True
2024-05-09 08:48:07,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,-0.75465,66.4,-2.56581,66.2,-2.5872,76.2,-2.4416,88.5,-1.80642,92.2,-1.69422,90.6,31.1,24,0,24,0,24,0,25,0,18.348,79.3,17.514,86.3,16.3758,81.8,16.0684,81.3,17.0692,78.9,16.68,80,17.8,170,90.2055,260.2055,80.6416666667,12,False,48.9,True,2.2,linear,normal_operation,none,True
2024-05-09 08:48:38,5月9日08_00_5月9日17_00,24,0,0,0,24,0,24,0,19.7224,66.4,19.9994,66.2,23.3788,76.1,21.7168,88.4,17.267,92.1,16.74,90.5,32,35,0,34,0,35,0,35,0,12.1426,79.3,11.9755,86.3,9.4302,81.7,7.9794,81.3,8.7048,78.8,9.1512,80,17.9,211,178.2081,389.2081,80.5916666667,12,False,49.9,True,5.2,linear,normal_operation,none,True
2024-05-09 08:49:07,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,25.2816,66.3,25.7698,66,21.1074,76,19.9994,88.3,22.4624,92,22.9072,90.4,30.7,35,0,35,0,36,0,36,0,10.8615,79.2,10.2488,86.2,13.5351,81.7,13.8136,81.2,14.5377,78.8,15.2344,79.9,18.2,215,215.7589,430.7589,80.5,12,False,48.9,True,7.28095238095,linear,normal_operation,none,True
2024-05-09 08:49:38,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,17.696,66.1,18.7252,65.9,20.7196,75.9,19.1684,88.2,20.5905,91.9,20.7944,90.3,29.8,35,0,35,0,35,0,36,0,9.8589,79.1,9.6918,86.2,8.2584,81.6,8.1322,81.2,9.6918,78.7,9.5804,79.9,16.4,214,172.9076,386.9076,80.4166666667,12,False,46.2,True,7.7,linear,normal_operation,none,True
2024-05-09 08:50:08,5月9日08_00_5月9日17_00,25,0,0,0,24,0,24,0,19.1338,66,19.5209,65.8,22.1046,75.8,20.8304,88.1,21.312,91.8,21.5895,90.2,30.4,35,0,35,0,35,0,36,0,11.12,79.1,10.6944,86.1,8.4258,81.6,8.4107,81.1,9.5804,78.6,9.6918,79.8,16.1,214,182.4143,396.4143,80.3333333333,12,False,46.5,True,7.8,exact,normal_operation,none,True
2024-05-09 08:50:38,5月9日08_00_5月9日17_00,24,0,0,0,24,0,25,0,21.0693,65.9,21.7882,65.7,21.8276,75.7,20.5163,88,22.755,91.7,22.866,90.1,31.8,35,0,34,0,35,0,36,0,9.6918,79,9.5804,86,7.3098,81.5,6.8634,81.1,9.1348,78.6,9.5804,79.8,16.2,213,182.983,395.983,80.2583333333,12,False,48,True,7.9,linear,normal_operation,none,True
2024-05-09 08:51:07,5月9日08_00_5月9日17_00,25,0,0,0,24,0,25,0,20.5163,65.8,20.6822,65.6,19.1684,75.6,16.897,87.9,20.313,91.6,21.0345,90,33.1,35,0,35,0,35,0,36,0,9.9703,79,10.1374,86,9.7092,81.5,9.5804,81,8.9677,78.6,9.8589,79.7,16.6,215,176.8353,391.8353,80.1916666667,12,False,49.7,True,7.9,linear,normal_operation,none,True
