timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-07-10 14:39:23,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,6.5608,84.1,6.5608,83.2,6.127,84.4,5.838,85.3,6.8634,85.6,6.975,84.9,40.6,0,0,0,0,0,0,0,0,4.99072,82.9,4.7151,89.6,5.859,87.8,5.6814,88,2.85696,88.3,3.00204,88.1,27.1,0,66.03022,66.03022,86.0166666667,12,False,67.7,True,0,linear,normal_operation,none,True
2024-07-10 14:39:53,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,7.2705,84.1,7.2836,83.1,6.4055,84.4,5.838,85.3,6.0264,85.5,6.138,84.8,40.9,0,0,0,0,0,0,0,0,5.6814,82.9,5.56884,89.5,5.6916,87.8,5.41961,88,2.14272,88.3,2.14272,88.1,27.1,0,65.60889,65.60889,85.9833333333,12,False,68,True,0,linear,normal_operation,none,True
2024-07-10 14:40:23,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,9.102,84,9.213,83.1,7.3948,84.3,6.95,85.3,6.8634,85.5,6.8634,84.8,48.2,0,0,0,0,0,0,0,0,4.8459,82.8,4.57002,89.5,3.42612,87.7,3.42612,88,5.14476,88.3,5.14476,88.1,27,0,72.94428,72.94428,85.95,12,False,75.2,True,0,linear,normal_operation,none,True
2024-07-10 14:40:53,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,8.658,84,9.102,83,7.3948,84.3,7.1168,85.2,6.975,85.5,6.975,84.8,48.7,0,0,0,0,0,0,0,0,4.70665,82.8,4.7151,89.5,4.14036,87.7,3.85578,88,4.8546,88.2,4.8546,88,26.9,0,73.34869,73.34869,85.9166666667,12,False,75.6,True,0,linear,normal_operation,none,True
2024-07-10 14:41:23,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,9.3795,83.9,9.546,83,6.394,84.3,6.116,85.2,6.138,85.4,6.138,84.7,46.5,0,0,0,0,0,0,0,0,5.8485,82.8,5.42934,89.5,5.6916,87.7,5.55886,87.9,1.85814,88.2,1.71306,88,27.2,0,69.811,69.811,85.8833333333,12,False,73.7,True,0,linear,normal_operation,none,True
2024-07-10 14:41:53,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,8.658,83.9,8.547,82.9,6.8388,84.2,6.2828,85.2,6.8634,85.4,7.3098,84.7,46.3,0,0,0,0,0,0,0,0,5.41961,82.8,4.99968,89.4,5.56884,87.7,5.27479,87.9,2.2878,88.2,2.4273,88,27.2,0,70.47782,70.47782,85.8583333333,12,False,73.5,True,0,linear,normal_operation,none,True
2024-07-10 14:42:23,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,8.658,83.9,8.658,82.9,6.672,84.2,6.394,85.1,7.1424,85.4,6.975,84.7,47.2,0,0,0,0,0,0,0,0,6.0156,82.7,5.6916,89.4,4.7151,87.6,4.99072,87.9,3.28662,88.2,3.28662,88,27.1,0,72.48566,72.48566,85.8333333333,12,False,74.3,True,0,linear,normal_operation,none,True
2024-07-10 14:42:53,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,7.9365,83.8,7.659,82.9,7.1168,84.2,6.672,85.1,7.3098,85.3,7.6866,84.6,47,0,0,0,0,0,0,0,0,4.70665,82.7,4.28544,89.4,5.56884,87.6,5.41961,87.9,3.28662,88.2,3.42612,88,27.1,0,71.07398,71.07398,85.8083333333,12,False,74.1,True,0,linear,normal_operation,none,True
2024-07-10 14:43:23,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,7.9365,83.8,7.8255,82.8,7.6728,84.1,6.95,85.1,6.8634,85.3,6.975,84.6,46.2,0,0,0,0,0,0,0,0,4.13294,82.7,4.00086,89.4,5.56884,87.6,5.41961,87.8,3.71628,88.2,3.85578,88,28.9,0,70.91751,70.91751,85.7833333333,12,False,75.1,True,0,linear,normal_operation,none,True
2024-07-10 14:43:53,7月10日08_00_7月10日18_00,0,0,0,0,0,0,0,0,7.2705,83.7,7.104,82.8,8.2288,84.1,7.2836,85,8.1322,85.2,7.6866,84.5,46.7,0,0,0,0,0,0,0,0,3.41998,82.7,3.00204,89.4,4.14036,87.6,4.00086,87.8,6.127,88.1,6.417,87.9,27.4,0,72.81294,72.81294,85.7333333333,12,False,74.1,True,0,linear,normal_operation,none,True
