timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-05-15 09:01:24,5月15日08_00_5月15日17_00,13,0,0,0,13,0,13,0,7.9651,89.6,8.4107,89.1,10.2488,90.7,9.8589,90.1,3.7296,91.5,3.7296,90.7,42.1,0,,0,,0,,0,,4.29312,87.7,4.3008,93.4,6.4285,90.1,6.44,90.1,5.00864,89.6,5.7018,89.6,44.5,39,76.11556,115.11556,90.1833333333,12,False,86.6,True,0,linear,normal_operation,none,True
2024-05-15 09:01:54,5月15日08_00_5月15日17_00,23,0,0,0,24,0,23,0,11.3775,89.6,11.5092,89.1,11.5092,90.6,10.2304,90.1,11.5506,91.4,11.997,90.6,42,0,,0,,0,,0,,17.514,87.7,18.1025,93.4,16.9885,90,16.2936,90.1,19.2376,89.5,19.2376,89.5,47.8,70,175.5477,245.5477,90.1333333333,12,False,89.8,True,0.3,linear,normal_operation,none,True
2024-05-15 09:02:24,5月15日08_00_5月15日17_00,24,0,0,0,24,0,23,0,13.098,89.5,13.209,89,13.7888,90.6,11.7872,90,9.7092,91.4,10.1556,90.6,42,0,,0,,0,,0,,3.14154,87.6,3.00742,93.3,1.14595,90,1.148,90,-4.1048,89.5,-3.92,89.5,43.9,71,72.16591,143.16591,90.0833333333,12,False,85.9,True,0.3,linear,normal_operation,none,True
2024-05-15 09:02:54,5月15日08_00_5月15日17_00,23,0,0,0,24,0,23,0,8.3956,89.5,8.6736,89,9.6744,90.6,9.1184,90,9.9882,91.4,10.1556,90.5,42.5,0,,0,,0,,0,,0.71552,87.6,0.86086,93.3,1.7192,90,1.43616,90,3.5776,89.5,3.5776,89.5,44.5,70,67.89274,137.89274,90.075,12,False,87,True,0.3,linear,normal_operation,none,True
2024-05-15 09:03:25,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,-2.71746,89.5,-2.76768,89,-8.064,90.6,-7.7142,90,0.28672,91.3,0.43008,90.5,43.5,0,,0,,0,,0,,11.4185,87.6,11.2716,93.3,13.0014,89.9,12.7452,90,16.2644,89.4,16.71,89.4,46.4,72,60.86456,132.86456,90.0416666667,12,False,89.9,True,1.47619047619,linear,normal_operation,none,True
2024-05-15 09:03:54,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,-1.22202,89.5,-1.20528,89,4.7151,90.6,4.43052,90,-2.78256,91.4,-2.64231,90.5,35.1,0,,0,,0,,0,,12.51,87.5,12.1426,93.2,11.2514,89.9,11.0123,89.9,9.1348,89.4,9.1348,89.4,44.5,72,66.47935,138.47935,90.025,12,False,79.6,True,2.2,linear,normal_operation,none,True
2024-05-15 09:04:24,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,1.1439,89.5,0.85932,89,-2.21364,90.6,-1.97886,90,-1.02102,91.4,-0.79662,90.5,28.4,0,,0,,0,,0,,8.1322,87.4,7.9651,93.2,8.1468,89.8,7.7142,89.9,3.71628,89.3,3.85578,89.3,43.9,72,35.52344,107.52344,89.9916666667,12,False,72.3,True,2.2,linear,normal_operation,none,True
2024-05-15 09:04:55,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,6.684,89.5,7.2967,89,11.14,90.6,10.1374,90,6.3167,91.4,6.0372,90.5,28.5,0,,0,,0,,0,,8.9677,87.4,8.8563,93.1,8.9838,89.8,8.6086,89.8,9.6918,89.3,9.9703,89.3,38.6,72,102.6905,174.6905,89.975,12,False,67.1,True,6.21,linear,normal_operation,none,True
2024-05-15 09:05:24,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,19.2792,89.4,20.1656,88.9,21.1074,90.5,19.7224,89.9,15.8188,91.3,15.9859,90.5,27.9,0,,0,,0,,0,,18.204,87.3,17.9588,93.1,21.5895,89.7,20.8318,89.8,18.5925,89.2,19.203,89.2,39.2,72,228.4589,300.4589,89.9,12,False,67.1,True,7.4,linear,normal_operation,none,True
2024-05-15 09:05:54,5月15日08_00_5月15日17_00,24,0,0,0,24,0,24,0,20.1292,89.3,20.4057,88.8,20.4426,90.4,19.2792,89.8,18.7928,91.2,19.7936,90.4,30.3,0,,0,,0,,0,,21.9938,87.2,21.7168,92.9,22.0335,89.6,21.5172,89.6,19.0365,89.1,20.4795,89.1,41.7,72,245.6204,317.6204,89.7833333333,12,False,72,True,9.12222222222,linear,normal_operation,none,True
