timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-06-04 10:00:12,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,18.4149,77.9,18.5255,76.6,24.332,77.6,21.6776,78.7,12.3988,78.5,12.788,77.3,21.4,24,0,24,0,61,0,62,0,-13.673,84.1,-11.6955,91.6,-7.2885,87.3,-7.641,87.5,-12.3735,84.6,-12.9385,85.1,20.8,171,42.5268,213.5268,82.2333333333,12,False,42.2,True,0.61,linear,normal_operation,none,True
2024-06-04 10:00:42,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,25.1256,77.8,25.1256,76.5,20.4057,77.5,20.1292,78.6,24.9403,78.4,25.4933,77.2,20.2,24,0,24,0,61,0,62,0,-13.254,84.2,-12.9385,91.7,-15.4245,87.3,-14.9121,87.6,-10.9416,84.7,-12.204,85.2,20.9,171,61.545,232.545,82.225,12,False,41.1,True,0.97,linear,normal_operation,none,True
2024-06-04 10:01:12,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,35.5104,77.7,36.0584,76.3,40.626,77.3,38.1006,78.4,22.5071,78.3,29.0904,77.1,20.2,24,0,24,0,61,0,62,0,-3.97896,84.2,-2.35897,91.7,-0.45603,87.3,-5.16975,87.6,-5.6863,84.7,-6.2493,85.2,22.7,171,177.99359,348.99359,82.15,12,False,42.9,True,0.9,linear,normal_operation,none,True
2024-06-04 10:01:42,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,34.6336,77.5,36.6064,76.2,37.5516,77.2,36.9477,78.3,36.025,78.1,33.8314,76.9,20.4,23,0,24,0,62,0,63,0,-6.4068,84.2,-6.8123,91.7,-5.61874,87.3,-6.102,87.6,-7.2064,84.7,-7.6005,85.2,21,172,175.84896,347.84896,82.075,12,False,41.4,True,1.2,linear,normal_operation,none,True
2024-06-04 10:02:12,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,43.382,77.3,44.0076,76,44.8812,76.9,43.2677,78,40.826,77.9,40.826,76.7,22.6,23,0,24,0,62,0,63,0,-0.132957,84.2,-0.338886,91.7,-1.27012,87.3,-0.81216,87.6,0.430848,84.7,0.71808,85.2,20.9,172,255.785305,427.785305,81.9583333333,12,False,43.5,True,1.84761904762,linear,normal_operation,none,True
2024-06-04 10:02:42,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,36.102,77.1,37.0866,75.8,38.0312,76.8,36.6064,77.9,35.5752,77.8,35.685,76.5,19.3,23,0,24,0,61,0,62,0,-6.0804,84.2,-5.7426,91.8,-5.499,87.4,-4.9494,87.7,-6.4182,84.8,-6.5308,85.3,21.3,170,183.866,353.866,81.925,12,False,40.6,True,3.1,linear,normal_operation,none,True
2024-06-04 10:03:12,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,27.6192,76.9,28.3316,75.6,28.8225,76.6,27.6696,77.7,28.6,77.6,27.885,76.4,18.7,23,0,24,0,58,0,58,0,-10.1903,84.3,-10.0956,91.8,-14.4075,87.4,-14.4018,87.7,-13.4232,84.8,-13.7616,85.3,21.8,163,92.6479,255.6479,81.8416666667,12,False,40.5,True,3.70952380952,linear,normal_operation,none,True
2024-06-04 10:03:42,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,17.6,76.8,18.425,75.5,15.1248,76.5,15.6768,77.6,23.2944,77.5,21.9144,76.2,20,23,0,24,0,58,0,58,0,-14.1,84.3,-14.351,91.9,-12.7125,87.5,-12.4173,87.8,-14.7465,84.9,-14.9725,85.4,20.8,163,28.7356,191.7356,81.825,12,False,40.8,True,7.5,linear,normal_operation,none,True
2024-06-04 10:04:12,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,22.55,76.7,22.55,75.4,26.345,76.4,25.905,77.5,19.9272,77.3,20.0928,76.1,19.7,24,0,24,0,58,0,58,0,-2.91071,84.4,-2.79811,91.9,-0.77694,87.6,-0.185885,87.8,-3.55884,84.9,-3.64824,85.4,21.2,164,123.491275,287.491275,81.7833333333,12,False,40.9,True,8.06666666667,linear,normal_operation,none,True
2024-06-04 10:04:42,6月4日08_00_6月4日12_00,0,0,0,0,0,0,0,0,19.03,76.6,18.6238,75.3,16.56,76.3,16.3944,77.4,19.1338,77.3,18.802,76,22.6,24,0,24,0,58,0,58,0,-8.6702,84.4,-9.1368,92,-9.1932,87.6,-9.622,87.8,-9.306,85,-6.6997,85.5,21,164,55.9161,219.9161,81.7666666667,12,False,43.6,True,8.6,linear,normal_operation,none,True
