timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-05-21 08:26:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,1.70999,73.3,1.85481,72,5.27479,75.1,5.13554,74.4,2.2919,75.1,2.43165,74,19.4,0,,0,,0,,0,,6.925,66.9,5.661,75,8.2436,70.7,8.4107,70.8,5.6712,70.3,5.26532,69.8,42.3,0,58.8755,58.8755,72.2833333333,12,False,61.7,True,0,linear,normal_operation,none,True
2024-05-21 08:27:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,4.98176,73.3,5.27479,72,-0.406224,75.1,-0.261144,74.4,4.43846,75.1,4.29312,73.9,19.3,0,,0,,0,,0,,8.6424,66.9,7.0912,75,6.2941,70.6,6.4055,70.8,6.0048,70.3,6.672,69.8,42.2,0,59.430762,59.430762,72.2666666667,12,False,61.5,True,0,linear,normal_operation,none,True
2024-05-21 08:27:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,0.71296,73.3,0.71296,72,5.55886,75.1,5.41961,74.4,3.14717,75.1,3.14717,73.9,19.6,0,,0,,0,,0,,6.925,66.8,6.371,74.9,5.13554,70.6,4.99072,70.7,7.8396,70.2,7.9508,69.7,41.7,0,57.91139,57.91139,72.225,12,False,61.3,True,0,linear,normal_operation,none,True
2024-05-21 08:28:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,5.13554,73.3,5.27479,72,0.71424,75.1,0.85932,74.4,3.14717,75.1,3.14717,73.9,19.4,0,,0,,0,,0,,6.5372,66.8,5.40015,74.9,7.9651,70.6,8.2436,70.7,6.116,70.2,5.26532,69.7,43,0,57.8056,57.8056,72.225,12,False,62.4,True,0,linear,normal_operation,none,True
2024-05-21 08:28:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,1.99406,73.3,2.13888,72,4.14036,75.1,4.00086,74.4,3.5776,75.1,3.86269,73.9,19.7,0,,0,,0,,0,,8.9194,66.8,7.9222,74.9,5.27479,70.5,5.27479,70.7,6.394,70.2,6.672,69.6,43.2,0,60.17163,60.17163,72.2083333333,12,False,62.9,True,0,linear,normal_operation,none,True
2024-05-21 08:29:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,1.57074,73.3,1.99406,72,5.13554,75,4.99072,74.4,2.57699,75,2.57699,73.9,19.3,0,,0,,0,,0,,6.8142,66.7,5.1171,74.8,6.127,70.5,6.8511,70.6,7.6728,70.1,8.3956,69.6,42.3,0,59.82284,59.82284,72.1583333333,12,False,61.6,True,0,linear,normal_operation,none,True
2024-05-21 08:29:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,5.26532,73.2,5.27479,71.9,-0.175212,75,-0.09207,74.3,4.29312,75,4.29312,73.8,19.3,0,,0,,0,,0,,7.5344,66.7,6.8142,74.8,6.8511,70.5,7.5752,70.6,6.8388,70.1,6.8388,69.6,43.7,0,61.311568,61.311568,72.125,12,False,63,True,0,linear,normal_operation,none,True
2024-05-21 08:30:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,0.99703,73.2,0.85778,71.9,7.4081,75,7.2967,74.3,2.14656,75,1.86147,73.8,20.9,0,,0,,0,,0,,11.3365,66.6,10.6368,74.8,11.7872,70.4,12.3988,70.5,13.3514,70,13.6284,69.5,43.1,0,93.70674,93.70674,72.0833333333,12,False,64,True,0,linear,normal_operation,none,True
2024-05-21 08:30:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,10.656,73.2,11.655,71.9,9.5632,75,9.5632,74.3,11.718,75,11.997,73.8,20.9,0,,0,,0,,0,,14.4072,66.6,13.5792,74.7,16.62,70.3,17.316,70.5,16.7006,70,16.7006,69.4,42.4,0,160.476,160.476,72.0583333333,12,False,63.3,True,0.155555555556,linear,normal_operation,none,True
2024-05-21 08:31:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,6.105,73.1,5.54888,71.8,7.2836,74.9,7.1168,74.2,9.5804,74.9,9.5804,73.7,19.3,0,,0,,0,,0,,16.1994,66.5,14.5728,74.6,13.3755,70.3,13.3755,70.4,16.1476,69.9,16.2582,69.3,44,0,135.14408,135.14408,71.9666666667,12,False,63.3,True,0.271428571429,linear,normal_operation,none,True
2024-05-21 08:31:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,3.5584,73.1,3.70296,71.8,1.85481,74.9,1.70999,74.2,4.28544,74.9,4.28544,73.7,19.3,0,,0,,0,,0,,14.2709,66.4,12.696,74.5,15.2904,70.2,14.9295,70.3,15.4287,69.8,15.7052,69.3,43.1,0,107.71774,107.71774,71.925,12,False,62.4,True,0.575,linear,normal_operation,none,True
2024-05-21 08:32:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,2.4186,73.1,2.2796,71.8,3.13591,74.9,3.28073,74.2,3.42612,74.8,3.42612,73.7,19.3,0,,0,,0,,0,,17.875,66.3,16.6402,74.4,19.1338,70.1,18.9679,70.2,19.7616,69.7,19.4856,69.2,42.7,0,129.83118,129.83118,71.8666666667,12,False,62,True,1.01111111111,linear,normal_operation,none,True
2024-05-21 08:32:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,2.42295,73.1,2.2837,71.8,5.41961,74.8,5.41961,74.2,2.14656,74.8,2.14656,73.6,19.4,0,,0,,0,,0,,17.16,66.2,16.1994,74.4,15.6228,70,15.7336,70.1,17.2224,69.6,17.94,69.1,44.8,0,119.71719,119.71719,71.8083333333,12,False,64.2,True,2.9,linear,normal_operation,none,True
2024-05-21 08:33:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,7.1168,73,6.95,71.7,4.27776,74.8,4.42258,74.1,5.6916,74.8,5.56884,73.6,19.1,0,,0,,0,,0,,17.435,66.1,16.8055,74.3,17.4195,69.9,17.2848,70,17.94,69.5,17.8296,69,43.1,0,138.74198,138.74198,71.7333333333,12,False,62.2,True,3.025,linear,normal_operation,none,True
2024-05-21 08:33:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,28.9275,72.9,29.0377,71.6,34.2722,74.7,35.5395,74,23.1435,74.7,23.1435,73.5,19.4,0,,0,,0,,0,,24.8244,66,23.8815,74.2,25.4011,69.8,26.2752,69.9,24.915,69.4,24.915,68.9,42.7,0,324.2761,324.2761,71.6333333333,12,False,62.1,True,4.975,linear,normal_operation,none,True
2024-05-21 08:34:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,20.9931,72.8,21.4339,71.5,17.8619,74.6,17.696,73.9,23.9449,74.6,24.2214,73.4,20.9,0,,0,,0,,0,,27.5688,65.8,27.0712,74,25.9521,69.6,25.9521,69.8,32.8252,69.2,33.8116,68.7,45.2,0,299.3322,299.3322,71.4916666667,12,False,66.1,True,6.27777777778,linear,normal_operation,none,True
2024-05-21 08:34:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.4503,72.7,19.7258,71.4,20.0928,74.5,19.6512,73.8,21.2352,74.5,21.5117,73.3,19.3,0,,0,,0,,0,,25.9278,65.7,24.9888,73.9,22.8665,69.5,22.7012,69.6,24.156,69,25.0344,68.5,42.9,0,267.3417,267.3417,71.3666666667,12,False,62.2,True,8.3,linear,normal_operation,none,True
2024-05-21 08:35:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.1748,72.6,19.4503,71.3,21.1968,74.4,20.6448,73.7,21.2352,74.4,21.4011,73.2,19.4,0,,0,,0,,0,,26.3107,65.6,25.8108,73.7,25.63,69.4,25.5113,69.5,23.1678,68.9,23.607,68.4,41.8,0,273.1406,273.1406,71.2583333333,12,False,61.2,True,9.225,linear,normal_operation,none,True
2024-05-21 08:35:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,20.02,72.5,19.8911,71.2,20.9208,74.2,20.0928,73.6,20.7928,74.2,20.7928,73.1,19.3,0,,0,,0,,0,,24.6697,65.4,24.2764,73.6,23.815,69.3,23.5828,69.4,21.7953,68.8,22.509,68.3,44,0,263.1585,263.1585,71.1333333333,12,False,63.3,True,9.6,linear,normal_operation,none,True
2024-05-21 08:36:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.58,72.4,19.855,71.1,20.7176,74.1,19.9272,73.5,20.9587,74.1,20.9587,72.9,19.1,0,,0,,0,,0,,23.2475,65.3,22.742,73.5,23.54,69.1,23.4175,69.2,23.607,68.7,23.8815,68.1,44.1,0,262.4327,262.4327,71,12,False,63.2,True,9.94,linear,normal_operation,none,True
2024-05-21 08:36:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,21.395,72.3,21.835,71,19.6512,74,19.0992,73.4,20.6822,74,20.7928,72.8,20.5,0,,0,,0,,0,,23.2475,65.2,22.8516,73.4,23.1,69,23.2522,69.1,25.8108,68.5,25.8108,68,42.1,0,267.5283,267.5283,70.8916666667,12,False,62.6,True,9.8,linear,normal_operation,none,True
2024-05-21 08:37:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,18.04,72.2,18.315,70.8,19.2096,73.9,18.216,73.3,20.4057,73.9,20.1292,72.7,20.7,0,,0,,0,,0,,21.9894,65,21.5912,73.2,21.3237,68.9,20.8829,69,24.2764,68.4,24.7148,67.9,44.2,0,249.0939,249.0939,70.7666666667,12,False,64.9,True,9.8,linear,normal_operation,none,True
2024-05-21 08:37:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.03,72,20.02,70.7,22.2604,73.8,21.4339,73.1,20.7928,73.8,20.9587,72.6,20.9,0,,0,,0,,0,,24.9432,64.9,23.7284,73.1,22.22,68.8,22.2604,68.9,25.9752,68.3,25.9752,67.7,42.5,0,269.5982,269.5982,70.6416666667,12,False,63.4,True,9.55714285714,linear,normal_operation,none,True
2024-05-21 08:38:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,18.04,71.9,18.15,70.6,19.0646,73.7,18.6238,73,19.6868,73.7,19.4103,72.5,19.1,0,,0,,0,,0,,23.0834,64.8,22.742,73,23.1,68.6,23.2522,68.7,24.0024,68.1,24.2764,67.6,41.7,0,253.4319,253.4319,70.5166666667,12,False,60.8,True,9.9,linear,normal_operation,none,True
2024-05-21 08:38:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,17.765,71.8,17.875,70.5,20.4421,73.6,19.8911,72.9,19.6868,73.6,20.1292,72.4,19.1,0,,0,,0,,0,,24.068,64.7,23.6851,72.9,24.09,68.5,24.09,68.6,23.838,68,23.838,67.5,42.8,0,259.3983,259.3983,70.4166666667,12,False,61.9,True,9.97619047619,linear,normal_operation,none,True
2024-05-21 08:39:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,20.5326,71.7,20.3679,70.4,19.1748,73.5,18.734,72.8,20.1292,73.5,19.9633,72.3,21.2,0,,0,,0,,0,,22.974,64.5,22.3036,72.7,24.09,68.4,24.365,68.5,23.1256,67.9,23.4544,67.3,43.9,0,259.2144,259.2144,70.2916666667,12,False,65.1,True,10.1,linear,normal_operation,none,True
2024-05-21 08:39:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,21.2463,71.6,20.9169,70.3,21.7094,73.4,21.1584,72.7,19.9633,73.4,20.1292,72.2,21,0,,0,,0,,0,,24.5056,64.4,23.7945,72.6,22.66,68.3,23.375,68.4,24.7148,67.7,24.7148,67.2,42,0,268.8882,268.8882,70.1833333333,12,False,63,True,9.94,linear,normal_operation,none,True
2024-05-21 08:40:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.6542,71.5,19.8189,70.2,18.6238,73.3,18.3483,72.6,19.1338,73.3,19.1338,72.1,18.9,0,,0,,0,,0,,24.3415,64.3,22.5364,72.5,22.22,68.1,22.55,68.2,25.6464,67.6,25.3724,67.1,44.7,0,257.3795,257.3795,70.0666666667,12,False,63.6,True,9.95714285714,linear,normal_operation,none,True
2024-05-21 08:40:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,22.5776,71.4,22.509,70.1,19.7258,73.2,18.734,72.5,20.6448,73.2,20.6448,72,20,0,,0,,0,,0,,23.0834,64.1,22.2629,72.4,24.5952,68,24.64,68.1,25.6464,67.5,25.6464,66.9,43.7,0,270.7103,270.7103,69.95,12,False,63.7,True,10.175,linear,normal_operation,none,True
2024-05-21 08:41:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,20.9169,71.3,21.2463,70,21.4339,73.1,21.285,72.4,20.6448,73.1,20.3688,71.9,20.9,0,,0,,0,,0,,25.0068,64,24.068,72.2,25.6932,67.9,25.3089,68,23.29,67.3,23.4544,66.8,42.1,0,272.717,272.717,69.8333333333,12,False,63,True,10.2526315789,linear,normal_operation,none,True
2024-05-21 08:41:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,19.1052,71.2,19.6542,69.9,20.7176,72.9,20.1666,72.3,19.9272,72.9,19.4856,71.8,20.6,0,,0,,0,,0,,24.4608,63.9,24.068,72.1,23.8815,67.7,24.475,67.8,22.468,67.2,21.8652,66.7,43.7,0,260.2749,260.2749,69.7,12,False,64.3,True,10.4,linear,normal_operation,none,True
2024-05-21 08:42:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,18.0072,71.1,18.5562,69.8,19.4503,72.8,18.8993,72.2,18.4149,72.8,17.8619,71.7,19,0,,0,,0,,0,,25.2798,63.7,25.3261,72,23.1678,67.6,23.65,67.7,22.0296,67.1,21.4816,66.6,44.1,0,252.1247,252.1247,69.5916666667,12,False,63.1,True,10.375,linear,normal_operation,none,True
2024-05-21 08:42:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,17.7327,71,18.0072,69.7,18.0728,72.7,18.183,72.1,18.9679,72.7,18.1384,71.6,20.6,0,,0,,0,,0,,23.6418,63.6,23.2475,71.8,23.1678,67.5,23.1678,67.6,22.742,67,22.8516,66.4,43.5,0,247.9205,247.9205,69.475,12,False,64.1,True,9.85,linear,normal_operation,none,True
2024-05-21 08:43:06,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,48.8157,70.8,48.9243,69.5,53.312,72.5,50.8096,71.9,32.23,72.6,33.22,71.4,20.7,0,,0,,0,,0,,38.8416,63.4,38.2976,71.7,42.9156,67.3,43.7346,67.4,52.128,66.8,54.843,66.3,43.4,0,538.072,538.072,69.3,12,False,64.1,True,10.3388888889,linear,normal_operation,none,True
2024-05-21 08:43:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,35.36,70.5,35.36,69.2,11.385,72.3,11,71.7,42.0096,72.4,42.1737,71.2,19.5,0,,0,,0,,0,,36.2304,63.2,35.904,71.4,21.0432,67.1,21.2076,67.1,41.4309,66.5,41.7024,65.9,42.7,0,374.8068,374.8068,69.0416666667,12,False,62.2,True,12.16,linear,normal_operation,none,True
2024-05-21 08:44:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,18.4886,70.4,17.7775,69.1,43.8984,72.2,43.273,71.5,28.2735,72.2,28.3833,71,19.9,0,,0,,0,,0,,41.3546,63,40.725,71.2,49.4496,66.9,49.8304,67,20.0568,66.3,20.3308,65.8,41.7,0,401.8415,401.8415,68.8833333333,12,False,61.6,True,12.05,linear,normal_operation,none,True
2024-05-21 08:44:35,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,32.6455,70.3,33.0815,69,24.7148,71.9,23.1256,71.3,31.8969,72,32.4459,70.8,19.3,0,,0,,0,,0,,35.1864,62.8,34.544,71,49.6302,66.6,49.7216,66.7,24.9432,66.2,24.3415,65.6,44.6,0,396.2771,396.2771,68.6833333333,12,False,63.9,True,11.9,linear,normal_operation,none,True
2024-05-21 08:45:05,5月21日05_00_5月21日11_00,0,0,0,0,0,0,0,0,33.0208,70,31.937,68.7,21.5208,71.8,20.3679,71.2,23.54,71.9,22.55,70.7,19.2,0,,0,,0,,0,,33.728,62.6,32.373,70.8,15.5916,66.4,14.6034,66.5,37.278,66,37.5505,65.4,42.8,0,324.061,324.061,68.5,12,False,62,True,11.8,linear,normal_operation,none,True
