timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-07-25 13:57:05,7月25日08_00_7月25日17_00,0,0,0,0,0,0,0,0,6.7158,23.5,6.9888,23.2,7.8507,43,7.5762,44,7.04,44,7.04,43.4,45.7,0,0,0,0,0,0,0,0,4.10326,60.4,3.82123,72,3.4384,67.6,3.29251,67.2,5.00864,67.7,5.7018,67.3,27.1,0,68.57734,68.57734,51.9416666667,12,False,72.8,True,0,linear,normal_operation,none,True
2024-07-25 13:57:35,7月25日08_00_7月25日17_00,0,0,0,0,0,0,0,0,6.7158,23.5,6.825,23.1,7.4664,43,7.4664,44,7.59,44,7.59,43.3,45.1,0,0,0,0,0,0,0,0,6.7896,60.4,6.3595,72,4.8633,67.6,4.43846,67.2,1.43104,67.7,2.14656,67.3,26.9,0,69.68206,69.68206,51.925,12,False,72,True,0,linear,normal_operation,none,True
2024-07-25 13:58:05,7月25日08_00_7月25日17_00,0,0,0,0,0,0,0,0,6.825,23.4,6.825,23.1,7.4664,42.9,7.5762,44,7.755,44,7.59,43.3,45.3,0,0,0,0,0,0,0,0,5.08944,60.4,4.8111,72,5.29373,67.6,5.15398,67.1,2.43165,67.7,2.71674,67.3,27.3,0,69.53424,69.53424,51.9,12,False,72.6,True,0,linear,normal_operation,none,True
2024-07-25 13:58:35,7月25日08_00_7月25日17_00,0,0,0,0,0,0,0,0,6.1698,23.4,6.4428,23.1,7.4528,42.9,7.5624,43.9,8.03,43.9,8.03,43.3,45.7,0,0,0,0,0,0,0,0,5.6304,60.3,5.09866,71.9,5.43907,67.6,5.29373,67.1,2.2919,67.7,2.71674,67.3,26.8,0,70.1583,70.1583,51.8666666667,12,False,72.5,True,0,linear,normal_operation,none,True
2024-07-25 13:59:05,7月25日08_00_7月25日17_00,0,1,0,0,0,0,0,0,6.1698,23.4,6.1698,23,8.0008,42.9,7.8364,43.9,8.14,43.9,8.03,43.2,45.4,0,0,0,0,0,0,0,0,5.37096,60.3,5.51894,71.9,3.5776,67.5,3.14717,67.1,4.00803,67.6,4.43846,67.3,27,0,70.40796,70.40796,51.8333333333,12,False,72.4,True,0,linear,normal_operation,none,True
2024-07-25 13:59:35,7月25日08_00_7月25日17_00,0,0,0,0,0,0,0,0,5.5692,23.3,5.7435,23,8.0008,42.8,7.7268,43.8,8.47,43.8,8.47,43.2,45.2,0,0,0,0,0,0,0,0,9.5874,60.3,9.1632,71.9,5.43907,67.5,5.29373,67,7.9794,67.6,8.1468,67.2,34.5,0,89.5899,89.5899,51.7833333333,12,False,79.7,True,0,linear,normal_operation,none,True
2024-07-25 14:00:05,7月25日08_00_7月25日17_00,0,0,0,0,2,0,1,0,5.8968,23.3,6.006,23,7.0144,42.8,7.1788,43.8,8.14,43.8,7.755,43.1,46.4,0,0,0,0,0,0,0,0,4.8024,60.2,4.10326,71.8,5.15398,67.5,5.00864,67,5.6916,67.6,6.417,67.2,27.3,3,73.16788,76.16788,51.7583333333,12,False,73.7,True,0,linear,normal_operation,none,True
2024-07-25 14:00:35,7月25日08_00_7月25日17_00,0,0,0,0,3,0,3,0,6.4428,23.3,6.7158,22.9,7.7268,42.7,7.8364,43.8,9.295,43.7,9.295,43.1,53.6,0,0,0,0,0,0,0,0,3.38928,60.2,3.11339,71.8,5.57882,67.5,5.29373,67,4.14778,67.5,4.43846,67.2,27.4,6,73.27326,79.27326,51.725,12,False,81,True,0,linear,normal_operation,none,True
2024-07-25 14:01:05,7月25日08_00_7月25日17_00,0,0,0,0,24,0,0,0,8.9544,23.2,8.9544,22.9,8.1104,42.7,8.1104,43.7,9.13,43.7,9.13,43,54.2,0,0,0,0,0,0,0,0,6.624,60.2,6.3595,71.8,5.29373,67.4,5.15398,67,1.57638,67.5,1.71613,67.1,26.9,24,79.11332,103.11332,51.6833333333,12,False,81.1,True,0.23,linear,normal_operation,none,True
2024-07-25 14:01:35,7月25日08_00_7月25日17_00,0,0,2,0,24,0,1,0,9.7555,23.2,9.3912,22.8,3.5136,42.6,3.37086,43.7,5.071,43.7,4.928,43,48.4,2,0,1,0,1,0,0,0,4.23936,60.2,4.10326,71.8,4.43846,67.4,4.14778,66.9,5.6916,67.5,6.8634,67.1,27,31,65.51402,96.51402,51.6583333333,12,False,75.4,True,0.388888888889,linear,normal_operation,none,True
2024-07-25 14:02:05,7月25日08_00_7月25日17_00,0,0,15,0,23,0,5,0,33.6502,23.1,33.542,22.7,12.7451,42.6,12.4716,43.6,9.295,43.6,9.8271,43,49.5,21,0,3,0,1,0,1,0,0.283136,60.1,-0.171186,71.7,1.0024,67.4,0.57018,66.9,-2.19687,67.5,-2.10184,67.1,28.9,69,108.91682,177.91682,51.6083333333,12,False,78.4,True,0.955,linear,normal_operation,none,True
2024-07-25 14:02:35,7月25日08_00_7月25日17_00,0,0,17,0,24,0,14,0,27.108,22.9,27.1582,22.5,28.9408,41.8,28.016,43.5,16.988,43.5,16.988,42.9,48.7,23,0,22,0,0,0,24,0,16.335,60.1,15.9239,71.7,15.5682,67.3,15.2618,66.9,16.2644,67.4,16.5429,67,27.2,124,241.0952,365.0952,51.4583333333,12,False,75.9,True,2.28571428571,linear,normal_operation,none,True
2024-07-25 14:03:05,7月25日08_00_7月25日17_00,0,0,0,0,23,0,0,0,12.4032,22.8,12.4032,22.5,29.2672,39.8,27.6896,43.3,23.6418,43.4,21.2394,42.7,49,23,0,11,0,2,0,24,0,14.795,60,15.3729,71.6,14.2592,67.3,13.2566,66.8,17.3472,67.4,17.3472,67,35.6,83,219.0225,302.0225,51.2166666667,12,False,84.6,True,4.1,linear,normal_operation,none,True
2024-07-25 14:03:35,7月25日08_00_7月25日17_00,0,0,0,0,23,0,0,0,9.483,22.8,8.393,22.5,5.46904,37.5,5.5896,42.7,9.5526,43.3,9.4256,42.7,47.4,23,0,13,0,17,0,24,0,1.1316,60,0.85162,71.6,0.5712,67.3,0.429312,66.8,-2.20246,67.3,-1.81116,67,36,100,46.882952,146.882952,50.9583333333,12,False,83.4,True,5.04285714286,linear,normal_operation,none,True
2024-07-25 14:04:05,7月25日08_00_7月25日17_00,0,0,0,0,23,0,0,0,18.0819,22.7,18.3534,22.4,5.5896,36.4,6.028,42.7,6.325,43.3,5.7645,42.6,48,23,0,19,0,0,0,24,0,2.4012,60,1.97974,71.6,5.43907,67.2,5.15398,66.8,7.7004,67.3,8.1468,66.9,45.5,89,90.96359,179.96359,50.825,12,False,93.5,True,7.9,linear,normal_operation,none,True
2024-07-25 14:04:35,7月25日08_00_7月25日17_00,0,0,0,0,23,0,3,0,19.4394,22.6,20.1453,22.3,17.504,36.3,15.9724,42.7,13.2309,43.2,13.0662,42.6,58.9,23,0,13,0,3,0,24,0,7.7832,60,7.3416,71.6,6.3167,67.2,6.3054,66.7,2.43165,67.3,2.71674,66.9,42.6,89,132.25349,221.25349,50.7833333333,12,False,101.5,True,9.51904761905,linear,normal_operation,none,True
