timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-04-23 16:00:52,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,-8.214,58.7,-8.103,52.4,-10.6752,51.1,-11.14,60,-8.5932,59.5,-8.4258,59.1,44.3,0,0,62,0,0,0,62,0,0.8547,56.8,0.000555,60.7,1.1398,58.6,1.2811,58.5,1.99048,58.8,1.85148,58.2,21.9,247,-48.033085,198.966915,57.7,12,False,66.2,True,2.23333333333,linear,onboard_fc_charging,none,True
2024-04-23 16:01:22,4月23日13_00_4月23日18_00,0,0,0,0,60,0,62,0,-10.1192,58.7,-10.0636,52.5,-9.8968,51.1,-9.3408,60,-10.8446,59.6,-10.6769,59.2,37.1,0,0,62,0,0,0,62,0,0.70912,56.8,-0.429015,60.7,-1.47896,58.6,-1.32009,58.5,0.142336,58.8,0.000556,58.2,21.1,246,-63.317953,182.682047,57.725,12,False,58.2,True,3.5,linear,onboard_fc_charging,none,True
2024-04-23 16:01:52,4月23日13_00_4月23日18_00,0,0,0,0,60,0,62,0,-9.8412,58.8,-10.286,52.5,-13.925,51.2,-13.1452,60.1,-12.3539,59.6,-12.0744,59.3,36.5,0,0,62,0,0,0,62,0,2.98052,56.8,1.98332,60.7,-0.006116,58.6,0.142592,58.5,0.000556,58.8,0.284672,58.1,22.5,246,-66.240156,179.759844,57.75,12,False,59,True,3.6,linear,onboard_fc_charging,none,True
2024-04-23 16:02:22,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,-9.5632,58.8,-9.5076,52.6,-8.7848,51.3,-8.6736,60.1,-10.1179,59.7,-10.0061,59.3,36.9,0,0,62,0,0,0,62,0,11.04,56.8,9.5116,60.7,13.1614,58.6,12.9082,58.4,11.613,58.8,11.8895,58.1,22.9,247,13.4705,260.4705,57.7666666667,12,False,59.8,True,4.26,linear,normal_operation,none,True
2024-04-23 16:02:52,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,-1.65646,58.9,-1.12462,52.6,2.12736,51.3,1.98332,60.2,-2.7293,59.7,-2.40624,59.4,36.9,0,0,62,0,0,0,62,0,13.5546,56.7,11.7024,60.6,10.1752,58.5,10.9138,58.4,12.8616,58.7,12.42,58.1,21.1,247,67.82166,314.82166,57.7583333333,12,False,58,True,6.9,linear,normal_operation,none,True
2024-04-23 16:03:22,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,13.255,58.8,13.53,52.6,14.8219,51.2,13.9403,60.1,7.8255,59.7,7.6452,59.3,36.2,0,0,62,0,0,0,62,0,13.805,56.7,12.8383,60.6,11.613,58.5,11.4678,58.3,12.696,58.6,12.42,58,21.4,247,145.858,392.858,57.7,12,False,57.6,True,8.11,linear,normal_operation,none,True
2024-04-23 16:03:52,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,13.365,58.7,13.09,52.5,14.08,51.1,13.365,60,16.9464,59.6,17.664,59.3,40.7,0,0,61,0,0,0,62,0,13.805,56.6,12.2873,60.5,14.2968,58.4,14.4333,58.2,12.0336,58.6,12.144,57.9,20.9,246,167.5104,413.5104,57.6166666667,12,False,61.6,True,10.2,linear,normal_operation,none,True
2024-04-23 16:04:22,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,14.0544,58.6,13.6152,52.4,14.8779,51,14.2191,59.9,15.1248,59.5,14.9592,59.2,41.6,0,0,61,0,0,0,62,0,13.915,56.5,12.65,60.4,14.1312,58.3,13.7144,58.2,11.1504,58.5,11.592,57.9,21.2,246,164.0036,410.0036,57.5333333333,12,False,62.8,True,10.5,linear,normal_operation,none,True
2024-04-23 16:04:52,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,13.5054,58.6,13.2309,52.3,12.265,51,11.825,59.9,16.0892,59.5,16.0892,59.1,41.2,0,0,62,0,0,0,62,0,15.51,56.4,13.365,60.3,12.144,58.3,11.868,58.1,13.0036,58.4,12.8383,57.8,21.3,247,161.7336,408.7336,57.475,12,False,62.5,True,10.7,linear,normal_operation,none,True
2024-04-23 16:05:22,4月23日13_00_4月23日18_00,0,0,0,0,60,0,63,0,15.4536,58.5,15.2892,52.3,16.1406,50.9,15.5916,59.8,15.5382,59.4,15.3729,59,49.9,0,0,62,0,0,0,62,0,15.1524,56.3,13.53,60.3,13.0036,58.2,12.5856,58,12.2873,58.4,13.5546,57.7,21,247,173.4996,420.4996,57.4,12,False,70.9,True,10.59,linear,normal_operation,none,True
