timestamp,time_s,load_total_kw,p_fc_total_kw,p_batt_bus_kw,component_balance_residual_kw,power_provenance,speed_kn,speed_provenance,channels_complete,freshness_valid,duplicate_conflict,mode,mode_reason
2024-06-28T08:52:03+08:00,0.0,0.0,0.0,-0.11876900000000001,-0.11876900000000001,ALIGNED_OR_CUBIC_ANCHOR,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T08:52:33+08:00,30.0,-4.931899843968748,0.0,-4.931899843968748,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_pending,CAUSAL_SHORE_CANDIDATE_PENDING
2024-06-28T08:53:03+08:00,60.0,-14.592558133264868,0.0,-14.592558133264868,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_pending,CAUSAL_SHORE_CANDIDATE_PENDING
2024-06-28T08:53:33+08:00,90.0,-27.543313948286368,0.0,-27.543313948286368,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:54:03+08:00,120.0,-42.22673736943126,0.0,-42.22673736943126,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:54:33+08:00,150.0,-57.08539847709756,0.0,-57.085398477097556,7.105427357601002e-15,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:55:03+08:00,180.0,-70.56186735168328,0.0,-70.56186735168328,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:55:33+08:00,210.0,-81.0987140735864,0.0,-81.0987140735864,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:56:03+08:00,240.0,-87.13850872320495,0.0,-87.13850872320495,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:56:33+08:00,270.0,-87.12382138093699,0.0,-87.12382138093699,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:57:03+08:00,300.0,-79.49722212718046,0.0,-79.49722212718046,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:57:33+08:00,330.0,-62.70128104233339,0.0,-62.70128104233339,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:58:03+08:00,360.0,-35.178568206793784,0.0,-35.178568206793784,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,shore_charging,THREE_SAMPLE_SHORE_SIGNATURE
2024-06-28T08:58:33+08:00,390.0,4.628346299040459,0.0,4.628346299040459,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,INTERPOLATED_GAP_PCHIP,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T08:59:03+08:00,420.0,58.27689239477104,0.0,58.27689239477104,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.0,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T08:59:33+08:00,450.0,127.3245,0.0,127.3245,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:00:03+08:00,480.0,192.2385,0.0,192.2385,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:00:33+08:00,510.0,187.9608,0.0,187.9608,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.1,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:01:03+08:00,540.0,184.4815,0.0,184.48149999999998,-2.842170943040401e-14,ALIGNED_OR_CUBIC_ANCHOR,4.2,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:01:33+08:00,570.0,149.42546,0.0,149.42546,0.0,ALIGNED_OR_CUBIC_ANCHOR,4.2,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:02:03+08:00,600.0,193.59482,0.0,193.59482,0.0,ALIGNED_OR_CUBIC_ANCHOR,0.6,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:02:33+08:00,630.0,267.9612,0.0,267.9612,0.0,ALIGNED_OR_CUBIC_ANCHOR,2.3,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
2024-06-28T09:03:03+08:00,660.0,284.7883,4.0,280.7883,0.0,ALIGNED_OR_CUBIC_ANCHOR,6.5,UNIQUE_NEAREST_RAW_WITHIN_10S,True,True,False,onboard,VALID_NON_SHORE_COMPOSITE
