timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,battery_state,aligned,is_shore,is_external_charging,is_abnormal,is_physical_inconsistency,parent_voyage
2024-07-09 08:00:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,exact,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:00:48,0.0,-0.06686700000000001,-0.06686700000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:01:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:01:48,0.0,-0.06742899999999999,-0.06742899999999999,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:02:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,exact,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:02:48,0.0,-0.070239,-0.070239,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:03:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:03:48,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:04:18,0.0,-0.068553,-0.068553,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:04:48,0.0,-0.067991,-0.067991,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:05:18,0.0,-0.068553,-0.068553,0.0,exact,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:05:48,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:06:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:06:48,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:07:18,0.0,-0.068553,-0.068553,0.0,exact,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:07:48,0.0,-0.067992,-0.067992,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:08:18,0.0,-0.06911500000000001,-0.06911500000000001,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:08:48,0.0,-0.066867,-0.066867,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:09:18,0.0,-0.067429,-0.067429,0.0,exact,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
2024-07-09 08:09:48,0.0,-0.06742899999999999,-0.06742899999999999,0.0,linear,96.56666666666666,0.0,neutral,True,False,False,False,True,7月9日08_00_7月9日16_00
