decision_index,execution_index,current_load_kw,previous_load_kw,load_delta_kw,load_kw,p_fc_kw,p_batt_kw,soc_before,soc_after,action_id,q_A0,q_A1,q_A2,q_A3,q_best,q_second,q_gap,reward,solver_status
0,1,72.492559,72.492559,0.0,72.37401808333334,72.17419251717078,0.1998255661625592,0.55,0.5499999110463114,2,1765.23291015625,1770.9532470703125,1777.8974609375,1763.5921630859375,1777.8974609375,1770.9532470703125,6.9442138671875,-0.02708737745299351,solved
1,2,72.37401808333334,72.492559,-0.11854091666666022,72.25854322222222,71.85627842751133,0.40226479471088794,0.5499999110463114,0.5499997319754448,2,1748.4320068359375,1754.55419921875,1761.14794921875,1746.82275390625,1761.14794921875,1754.55419921875,6.59375,-0.026967247026890698,solved
2,3,72.25854322222222,72.37401808333334,-0.11547486111112448,72.14620124999999,71.5388218432465,0.6073794067534948,0.5499997319754448,0.5499994615964354,2,1749.3603515625,1755.4534912109375,1762.0745849609375,1747.75146484375,1762.0745849609375,1755.4534912109375,6.62109375,-0.026847369435646425,solved
3,4,72.14620124999999,72.25854322222222,-0.1123419722222252,72.037059,71.22182799829675,0.8152310017032534,0.5499994615964354,0.5499990986908969,2,1750.30419921875,1756.36767578125,1763.0164794921875,1748.6953125,1763.0164794921875,1756.36767578125,6.6488037109375,-0.026727749466325293,solved
4,5,72.037059,72.14620124999999,-0.10914224999999078,71.93118330555556,70.90530224801513,1.0258810575404311,0.5499990986908969,0.5499986420130757,2,1751.262451171875,1757.2962646484375,1763.97314453125,1749.6539306640625,1763.97314453125,1757.2962646484375,6.6768798828125,-0.026608392106942273,solved
5,6,71.93118330555556,72.037059,-0.10587569444443545,71.82864099999999,70.58925006892487,1.2393909310751212,0.5499986420130757,0.5499980902899048,2,1752.2362060546875,1758.239990234375,1764.9453125,1750.6278076171875,1764.9453125,1758.239990234375,6.705322265625,-0.02648930254966665,solved
6,7,71.82864099999999,71.93118330555556,-0.10254230555557342,71.72949891666666,70.2736770584577,1.4558218582089637,0.5499980902899048,0.5499974422210576,2,1753.225341796875,1759.198486328125,1765.9326171875,1751.6170654296875,1765.9326171875,1759.198486328125,6.734130859375,-0.026370486194095443,solved
7,8,71.72949891666666,71.82864099999999,-0.09914208333333363,71.6338238888889,69.95858893469263,1.67523495419627,0.5499974422210576,0.5499966964790018,2,1754.229736328125,1760.1717529296875,1766.935302734375,1752.62158203125,1766.935302734375,1760.1717529296875,6.7635498046875,-0.026251948650598808,solved
8,9,71.6338238888889,71.72949891666666,-0.09567502777775871,71.54168275,69.64399153609513,1.8976912139048778,0.5499966964790018,0.5499958517090526,2,1755.2493896484375,1761.1600341796875,1767.9532470703125,1753.64111328125,1767.9532470703125,1761.1600341796875,6.793212890625,-0.02613369574373499,solved
9,10,71.54168275,71.6338238888889,-0.0921411388888913,71.45314233333335,69.32989082125722,2.1232515120761235,0.5499958517090526,0.5499949065294265,2,1756.2843017578125,1762.162841796875,1768.986572265625,1754.6759033203125,1768.986572265625,1762.162841796875,6.82373046875,-0.026015733515730985,solved
10,11,71.45314233333335,71.54168275,-0.08854041666666035,71.36826947222222,69.01629286863792,2.351976603584305,0.5499949065294265,0.5499938595312945,2,1757.5059814453125,1763.3521728515625,1770.2060546875,1755.898193359375,1770.2060546875,1763.3521728515625,6.8538818359375,-0.025898068230035508,solved
11,12,71.36826947222222,71.45314233333335,-0.08487286111112269,71.287131,68.70320387630403,2.5839271236959718,0.5499938595312945,0.5499927092788356,2,1758.7362060546875,1764.54931640625,1771.433837890625,1757.128173828125,1771.433837890625,1764.54931640625,6.884521484375,-0.02578070637493901,solved
12,13,71.287131,71.36826947222222,-0.08113847222222148,71.20979374999999,68.39063016167205,2.819163588327939,0.5499927092788356,0.5499914543092895,2,1759.97509765625,1765.7547607421875,1772.67041015625,1758.3671875,1772.67041015625,1765.7547607421875,6.9156494140625,-0.025663654667257875,solved
13,14,71.20979374999999,71.287131,-0.07733725000001357,71.13632455555556,68.07857816125016,3.057746394305397,0.5499914543092895,0.5499900931330101,2,1761.221923828125,1766.9678955078125,1773.915283203125,1759.6138916015625,1773.915283203125,1766.9678955078125,6.9473876953125,-0.025546920056090244,solved
14,15,71.13632455555556,71.20979374999999,-0.0734691944444279,71.06679025,67.76705443038095,3.2997358196190447,0.5499900931330101,0.5499886242335177,2,1762.4769287109375,1768.1885986328125,1775.168212890625,1760.868896484375,1775.168212890625,1768.1885986328125,6.9796142578125,-0.02543050972663548,solved
15,16,71.06679025,71.13632455555556,-0.06953430555556395,71.00125766666667,67.45606564298463,3.5451920236820484,0.5499886242335177,0.5499870460675528,2,1763.7396240234375,1769.4166259765625,1776.42919921875,1762.131591796875,1776.42919921875,1769.4166259765625,7.0125732421875,-0.025314431104080222,solved
16,17,71.00125766666667,71.06679025,-0.06553258333332224,70.9397936388889,67.14561859130289,3.794175047586009,0.5499870460675528,0.5499853570651277,2,1765.0108642578125,1770.6527099609375,1777.6981201171875,1763.4024658203125,1777.6981201171875,1770.6527099609375,7.04541015625,-0.02519869185754947,solved
17,18,70.9397936388889,71.00125766666667,-0.06146402777777382,70.882465,66.83572018564323,4.046744814356771,0.5499853570651277,0.54998355562958,2,1766.288818359375,1771.8955078125,1778.974609375,1764.680419921875,1778.974609375,1771.8955078125,7.0791015625,-0.02508329990412377,solved
18,19,70.882465,70.9397936388889,-0.05732863888890449,70.82933858333334,66.52637745412396,4.302961129209379,0.54998355562958,0.5499816401376243,2,1767.5748291015625,1773.1455078125,1780.2589111328125,1765.9659423828125,1780.2589111328125,1773.1455078125,7.1134033203125,-0.024968263412918697,solved
