decision_index,execution_index,current_load_kw,previous_load_kw,load_delta_kw,load_kw,p_fc_kw,p_batt_kw,soc_before,soc_after,action_id,q_A0,q_A1,q_A2,q_A3,q_best,q_second,q_gap,reward,solver_status
0,1,168.66585,168.66585,0.0,168.6732069373489,168.33071450381848,0.342492433530424,0.55,0.5499998475372002,2,2807.62841796875,2809.281005859375,2815.760498046875,2804.5625,2815.760498046875,2809.281005859375,6.4794921875,-0.06374062366042481,solved
1,2,168.6732069373489,168.66585,0.007356937348902193,168.69513021780725,167.9963176813872,0.6988125364200357,0.5499998475372002,0.549999536456121,2,2815.9658203125,2817.5751953125,2824.010986328125,2812.89599609375,2824.010986328125,2817.5751953125,6.435791015625,-0.06360632539380569,solved
2,3,168.69513021780725,168.6732069373489,0.021923280458338468,168.73139854399247,167.66268686762766,1.0687116763648135,0.549999536456121,0.549999060711963,2,2826.63720703125,2828.184326171875,2834.561767578125,2823.55908203125,2834.561767578125,2828.184326171875,6.37744140625,-0.0634724900378741,solved
3,4,168.73139854399247,168.69513021780725,0.03626832618522258,168.78179061852208,167.32984889887592,1.4519417196461575,0.549999060711963,0.5499984143703855,2,2837.48486328125,2838.969970703125,2845.288330078125,2834.398681640625,2845.288330078125,2838.969970703125,6.318359375,-0.0633391620872639,solved
4,5,168.78179061852208,168.73139854399247,0.050392074529611364,168.84608514401356,166.99783011396005,1.848255030053508,0.5499984143703855,0.5499975916072846,2,2848.503662109375,2849.926025390625,2856.184326171875,2845.4091796875,2856.184326171875,2849.926025390625,6.25830078125,-0.06320638616966678,solved
5,6,168.84608514401356,168.78179061852208,0.0642945254914764,168.92406082308435,166.6666563552748,2.2574044678095504,0.5499975916072846,0.549996586708572,2,2859.689453125,2861.049072265625,2867.247314453125,2856.586669921875,2867.247314453125,2861.049072265625,6.1982421875,-0.06307420697901067,solved
6,7,168.92406082308435,168.84608514401356,0.07797567907078928,169.01549635835192,166.3363529698542,2.679143388497721,0.549996586708572,0.5499953940699553,2,2871.0390625,2872.336181640625,2878.473388671875,2867.92822265625,2878.473388671875,2872.336181640625,6.13720703125,-0.06294266921013818,solved
7,8,169.01549635835192,168.92406082308435,0.09143553526757842,169.12017045243374,166.0069448104419,3.1132256419918463,0.5499953940699553,0.5499940081967173,2,2882.5498046875,2883.784423828125,2889.860107421875,2879.43115234375,2889.860107421875,2883.784423828125,6.07568359375,-0.06281181749497623,solved
8,9,169.12017045243374,169.01549635835192,0.10467409408181538,169.2378618079473,165.67845623655884,3.559405571388453,0.5499940081967173,0.5499924237034964,2,2894.21533203125,2895.386962890625,2901.401123046875,2891.0888671875,2901.401123046875,2895.386962890625,6.01416015625,-0.06268169634018925,solved
9,10,169.2378618079473,169.12017045243374,0.11769135551355703,169.36834912751004,165.35091111556926,4.017438011940783,0.5499924237034964,0.549990635314068,2,2906.03466796875,2907.143310546875,2913.094970703125,2902.89990234375,2913.094970703125,2907.143310546875,5.95166015625,-0.0625523500663005,solved
10,11,169.36834912751004,169.2378618079473,0.1304873195627465,169.51141111373948,165.02433282374363,4.48707828999585,0.549990635314068,0.5499886378611255,2,2917.984375,2919.030029296875,2924.919189453125,2914.841796875,2924.919189453125,2919.030029296875,5.88916015625,-0.06242382274828129,solved
11,12,169.51141111373948,169.36834912751004,0.14306198622944066,169.66682646925304,164.6987442473196,4.968082221933429,0.5499886378611255,0.5499864262860623,2,2930.215576171875,2931.201416015625,2937.023193359375,2927.06591796875,2937.023193359375,2931.201416015625,5.82177734375,-0.062296158157588696,solved
